FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3	Veloc.	Direc.
12/06/2015	04	19	15	3	0.1	2	15	21	16	41	0.2	224
12/06/2015	05	20	17	3	0.2	3	39	22	41	19	0.2	259
12/06/2015	06	13	10	3	0.1	6	47	15	54	22	0.1	279
12/06/2015	07	14	10	3	0.2	19	63	17	92	15	0.4	249
12/06/2015	08	11	8	3	0.2	13	54	13	75	31	0.4	280
12/06/2015	09	10	7	3	0.1			12		48	0.6	255
12/06/2015	10	9	6	3	0.1	5	26	10	33	74	0.4	284
12/06/2015	11	9	6	3	0.1	9	33	11	46	70	2.5	158
12/06/2015	12	11	8	3	0.2	4	31	14	37	78	4.3	113
12/06/2015	13	11	8	3	0.2	3	30	14	34	85	4.9	115
12/06/2015	14	10	7	3	0.2	2	23	13	24	87	3.7	117
12/06/2015	15	10	7	3	0.2	7	38	14	47	82	3.9	128
12/06/2015	16	11	7	3	0.2	2	23	15	25	87	3.6	132
12/06/2015	17	13	9	3	0.1	3	22	16	27	84	2.6	153
12/06/2015	18	17	13	3	0.1	4	27	19	33	82	2	192
12/06/2015	19	17	13	3	0.2	2	31	19	34	72	0.9	191
12/06/2015	20	16	13	3	0.2	2	28	19	29	74	0.5	215
12/06/2015	21	16	12	3	0.1			18		79	2.1	44
12/06/2015	22	16	12	3	0.1	2	11	17	13	86	2.9	53
12/06/2015	23	16	13	3	0.1	2	11	18	12	83	2	50
13/06/2015	00	16	12	3	0.1	2	9	18	10	81	1.7	47
13/06/2015	01	19	15	3	0.1	2	13	21	14	62	0.8	54
13/06/2015	02	18	15	3	0.1	2	21	20	23	54	0.9	33
13/06/2015	03	18	14	3	0.1	2	15	19	17	53	0.2	325
13/06/2015	04	17	14	3	0.1	2	16	19	17	50	0.2	116
13/06/2015	05	17	14	3	0.1	2	16	19	18	52	0.6	61
13/06/2015	06	17	13	3	0.2	2	26	19	28	46	0.5	40
13/06/2015	07	15	12	3	0.2	2	26	18	29	51	1.1	45
13/06/2015	08	14	11	3	0.2	4	26	16	31	54	2	51
13/06/2015	09	14	11	3	0.2			17		71	5.1	50
13/06/2015	10	12	8	3	0.2	3	15	18	19	83	6.7	56
13/06/2015	11	11	7	3	0.1	5	16	14	24	87	7.3	51
13/06/2015	12	10	7	3	0.1	5	17	12	24	86	5.8	52
13/06/2015	13	11	7	3	0.2	3	15	13	19	85	5.1	55
13/06/2015	14	11	7	3	0.1	3	11	12	16	90	5.1	55
13/06/2015	15	11	8	3	0.1	4	12	13	18	87	3.9	58
13/06/2015	16	12	8	3	0.1	2	11	13	13	83	2.9	69
13/06/2015	17	12	9	3	0.2	2	12	14	14	75	2.5	76
13/06/2015	18	11	8	3	0.2	2	16	12	19	64	1.8	81
13/06/2015	19	8	5	3	0.1	3	33	9	37	60	2	27
13/06/2015	20	10	7	3	0.2	2	34	11	36	55	0.8	353
13/06/2015	21	12	8	3	0.2			13		28	0.1	282
13/06/2015	22	11	8	3	0.2	3	60	12	63	30	0.2	294
13/06/2015	23	10	7	3	0.2	2	42	12	43	36	0.1	274
14/06/2015	00	10	7	3	0.2	2	31	11	32	37	0.2	284
14/06/2015	01	10	7	3	0.1	2	25	11	26	37	0.1	308
14/06/2015	02	10	7	3	0.1	2	19	11	20	41	0.3	305
14/06/2015	03	9	6	3	0.1	2	15	10	16	52	0.5	343
14/06/2015	04	9	6	3	0.1	2	18	10	19	49	0.1	9
14/06/2015	05	10	6	3	0.1	2	22	11	23	44	0.2	235
14/06/2015	06	9	6	3	0.1	2	29	10	30	41	0.2	239
14/06/2015	07	8	5	3	0.1	2	25	9	27	51	0.3	261
14/06/2015	08	8	5	3	0.1	2	20	9	21	60	0.6	239
14/06/2015	09	7	4	3	0.1			8		71	1	272
14/06/2015	10	7	4	3	0.1	2	16	8	19	77	1	272
14/06/2015	11	7	5	3	0.1	2	15	8	17	80	0.7	280
14/06/2015	12	8	5	3	0.1	3	17	9	22	85	1.3	245
14/06/2015	13	8	5	3	0.1	3	16	9	19	88	1.2	267
14/06/2015	14	7	5	3	0.1	2	14	8	15	86	1.1	249
14/06/2015	15	8	5	3	0.1	3	15	9	19	88	2	209
14/06/2015	16	9	5	3	0.1	6	28	10	36	86	2	150
14/06/2015	17	9	6	3	0.1	4	38	10	44	74	1.6	165
14/06/2015	18	9	5	3	0.1	3	17	10	21	92	1.2	219
14/06/2015	19	9	5	3	0.1	2	13	10	16	90	0.8	206
14/06/2015	20	8	5	3	0.1	2	34	10	36	64	0.4	241
14/06/2015	21	8	5	3	0.1			9		58	0.3	246
14/06/2015	22	7	4	3	0.1	2	27	8	29	62	0.4	238
14/06/2015	23	7	4	3	0.1	2	20	8	20	61	0.2	256
15/06/2015	00	7	5	3	0.1	2	22	8	23	57	0.1	290
15/06/2015	01	8	5	3	0.1	2	18	9	19	56	0.2	40
15/06/2015	02	9	6	3	0.1	2	20	10	21	47	0.6	224
15/06/2015	03	9	6	3	0.1	2	13	10	14	56	0.2	246
15/06/2015	04	9	6	3	0.1	2	17	10	18	51	0.2	320
15/06/2015	05	8	5	3	0.1	2	30	10	30	40	0.2	303
15/06/2015	06	8	5	3	0.1	4	51	9	57	26	0.2	318
15/06/2015	07	8	5	3	0.2	13	66	10	86	18	0.2	341
15/06/2015	08	9	6	3	0.3	29	76	10	120	19	0.2	2
15/06/2015	09	7	5	3	0.1			8		66	1	67
15/06/2015	10	7	5	3	0.1	4	12	8	19	81	2.3	78
15/06/2015	11	8	5	3	0.1	7	17	9	28	83	2.5	84
15/06/2015	12	8	5	3	0.1	6	16	9	24	87	3	84
15/06/2015	13	8	5	3	0.1	3	16	9	21	90	3.5	97
15/06/2015	14			3	0.1	5	16		23	87	2.6	103
15/06/2015	15			3	0.2	7	12		22	88	2.9	110
15/06/2015	16			3	0.2	8	14		26	80	3.3	73
15/06/2015	17			3	0.2	5	22		30	76	3.4	56
15/06/2015	18			3	0.2	5	27		34	64	2.4	261
15/06/2015	19			3	0.2	4	39		45	57	0.7	309
15/06/2015	20			3	0.2	2	39		42	56	0.9	308
15/06/2015	21			3	0.1					54	0.5	336
15/06/2015	22			3	0.1	2	16		18	60	0.5	295
15/06/2015	23			3	0.1	2	12		13	60	0.3	291
16/06/2015	00			3	0.1	2	8		9	63	0.7	337
16/06/2015	01			3	0.1	2	5		6	66	0.5	322
16/06/2015	02			3	0.1	2	6		7	62	0.3	326
16/06/2015	03			3	0.1	2	5		6	64	0.3	336
16/06/2015	04			3	0.1	2	9		10	61	0.3	304
16/06/2015	05			3	0.1	2	22		23	63	0.1	281
16/06/2015	06			3	0.2	7	63		73	29	0.1	310
16/06/2015	07			3	0.2	16	69		94	12	0.4	262
16/06/2015	08			3	0.2	17	47		73	25	0.6	343
16/06/2015	09			3	0.1					45	1.1	58
16/06/2015	10			3	0.1	4	26		32	55	1.8	107
16/06/2015	11			3	0.1	3	25		31	66	2.9	117
16/06/2015	12			3	0.1	3	28		32	75	2.9	113
16/06/2015	13			3	0.1	2	18		21	85	2.1	92
16/06/2015	14			3	0.1	2	21		23	84	1.3	78
16/06/2015	15			3	0.1	4	37		43	70	1.5	109
16/06/2015	16			3	0.1	6	42		51	72	0.7	189
16/06/2015	17			3	0.1	4	33		39	78	0.8	159
16/06/2015	18			3	0.1	2	26		27	83	1	205
16/06/2015	19			3	0.1	2	33		35	76	0.5	211
16/06/2015	20			3	0.1	2	31		33	77	0.3	189
16/06/2015	21			3	0.1					79	0.1	271
16/06/2015	22			3	0.1	2	38		39	55	0.1	23
16/06/2015	23			3	0.2	2	76		77	21	0.1	5
17/06/2015	00			3	0.2	2	78		79	13	0.1	8
17/06/2015	01			3	0.2	2	69		70	14	0.1	278
17/06/2015	02			3	0.1	2	35		36	40	0.2	345
17/06/2015	03			3	0.1	2	40		41	20	0.1	210
17/06/2015	04			3	0.2	2	52		53	11	0.1	273
17/06/2015	05			3	0.2	5	64		72	6	0.1	353
17/06/2015	06			3	0.2	52	62		142	5	0.5	249
17/06/2015	07			3	0.3	75	73		187	7	0.1	230
17/06/2015	08			3	0.2	26	64		103	23	0.2	26
17/06/2015	09			3	0.1	11	44		62	26	1.4	99
17/06/2015	11			3	0.1	4	24		30	60	3.5	111
17/06/2015	12			3	0.1	2	12		14	86	2.5	110
17/06/2015	13			3	0.1	2	11		12	82	3.4	106
17/06/2015	14			3	0.1	2	12		13	82	4.5	108
17/06/2015	15			3	0.1	2	10		11	82	3.7	115
17/06/2015	16			3	0.1	2	10		11	81	3	112
17/06/2015	17			3	0.1	2	13		14	75	2.5	122
17/06/2015	18			3	0.1	2	12		13	77	1.6	117
17/06/2015	19			3	0.1	2	13		14	77	0.5	196
17/06/2015	20			3	0.1	2	14		16	82	0.1	203
17/06/2015	21			3	0.1					68	0.3	101
17/06/2015	22			3	0.1	2	10		12	74	0.2	70
17/06/2015	23			3	0.1	2	5		6	75	0.3	84
18/06/2015	00			3	0.1	2	7		9	75	0.2	51
18/06/2015	01			3	0.1	2	27		27	47	0.1	16
18/06/2015	02			3	0.1	2	30		31	40	0.1	14
18/06/2015	03			3	0.1	2	28		29	36	0.1	6
18/06/2015	04			3	0.1	2	31		32	23	0.1	353
18/06/2015	05			3	0.1	6	34		42	15	0.1	5
18/06/2015	06			4	0.2	33	47		96	5	0.2	119
18/06/2015	07			4	0.2	73	71		183	7	0.4	226
18/06/2015	08			3	0.1	29	63		107	20	0.4	167
18/06/2015	09			3	0.1					47	0.7	121
18/06/2015	10			3	0.1	5	36		44	55	1.9	84
18/06/2015	11			3	0.2	3	27		30	76	1.8	115
18/06/2015	12			3	0.1	2	18		19	90	3	111
18/06/2015	13			3	0.1	2	11		13	92	3.6	108
18/06/2015	14			3	0.1	2	26		27	79	1.7	151
18/06/2015	15			4	0.1	2	29		30	77	2.4	138
18/06/2015	16			3	0.1	2	28		29	77	2.1	127
18/06/2015	17			3	0.1	2	18		20	81	2.6	121
18/06/2015	18			3	0.1	3	43		47	65	2.4	117
18/06/2015	19			3	0.1	2	44		45	63	1.1	113
18/06/2015	20			3	0.1	2	55		56	53	0.3	77
18/06/2015	21			3	0.1					35	0.3	44
18/06/2015	22			3	0.1	2	20		22	73	0.5	33
18/06/2015	23			3	0.2	2	28		29	60	0.1	16
19/06/2015	00			3	0.2	2	28		29	60	0.1	349
19/06/2015	01			3	0.2	2	33		34	48	0.1	337
19/06/2015	02			3	0.2	2	22		23	51	0.1	329
19/06/2015	03			3	0.1	2	16		17	52	0.1	282
19/06/2015	04			3	0.1	2	24		25	41	0.4	251
19/06/2015	05			3	0.1	3	58		62	9	0.2	231
19/06/2015	06			3	0.2	18	66		93	10	1.1	227
19/06/2015	07			3	0.2	26	73		112	16	1.1	221
19/06/2015	08			3	0.1	13	67		86	34	0.5	220
19/06/2015	09			3	0.1					46	1.3	108
19/06/2015	10			3	0.1	9	42		56	64	2	100
19/06/2015	11			3	0.2	8	48		61	82	3.9	116
19/06/2015	12			4	0.2					97	3.2	117
19/06/2015	13			5	0.2	3	29		33	99	3.8	90
19/06/2015	14			4	0.2	3	28		33	82	2.8	99
19/06/2015	15			6	0.2	2	14		16	91	3.1	77
19/06/2015	16			5	0.2	2	9		10	96	3.4	66
19/06/2015	17			3	0.2	2	11		13	96	3.4	64
19/06/2015	18			3	0.2	3	11		16	95	3.5	64
19/06/2015	19			3	0.2	3	12		16	91	2.9	62
19/06/2015	20			3	0.2	3	19		24	83	2	56
19/06/2015	21			3	0.1					84	2.2	49
19/06/2015	22			3	0.2	2	15		17	86	2	45
19/06/2015	23			3	0.2	2	19		20	74	0.9	40
20/06/2015	00			3	0.2	2	21		21	74	0.6	32
20/06/2015	01			3	0.1	2	20		21	68	0.4	34
20/06/2015	02			3	0.1	2	25		26	58	0.5	298
20/06/2015	03			3	0.1	2	31		32	43	0.7	234
20/06/2015	04			3	0.1	2	34		35	38	0.3	227
20/06/2015	05			3	0.1	2	44		45	29	0.1	329
20/06/2015	06			3	0.2	3	50		55	22	0.2	48
20/06/2015	07			3	0.2	3	36		40	38	0.7	49
20/06/2015	08			3	0.1	2	22		24	44	1.7	58
20/06/2015	09			3	0.2					55	3.3	71
20/06/2015	10			3	0.1	2	9		11	65	3.5	75
20/06/2015	11			3	0.2	2	9		12	65	3.9	72
20/06/2015	12			3	0.2	2	9		12	68	4.6	84
20/06/2015	13			3	0.2	2	5		7	69	5.1	87
20/06/2015	14			3	0.2	2	5		7	71	4.5	82
20/06/2015	15			3	0.2	2	6		7	80	3.3	85
20/06/2015	16			3	0.2	2	6		8	83	3.2	75
20/06/2015	17			3	0.2	3	11		15	78	2.6	83
20/06/2015	18			3	0.2	6	21		30	69	2.5	86
20/06/2015	19			3	0.2	3	9		14	72	1.9	83
20/06/2015	20			3	0.2	4	11		16	67	1.4	73
20/06/2015	21			3	0.2					65	1	63
20/06/2015	22			3	0.1	2	10		12	66	1.1	51
20/06/2015	23			3	0.1	2	16		17	56	0.5	36
21/06/2015	00			3	0.1	2	19		20	51	0.2	10
21/06/2015	01			3	0.1	2	18		19	52	0.2	290
21/06/2015	02			3	0.2	2	13		14	53	0.2	22
21/06/2015	03			3	0.2	2	20		22	39	0.1	309
21/06/2015	04			3	0.2	2	44		45	12	0.1	230
21/06/2015	05			3	0.2	2	37		39	13	0.1	224
21/06/2015	06			3	0.2	7	36		47	9	0.3	226
21/06/2015	07			3	0.1	2	21		24	42	0.6	218
21/06/2015	08			3	0.1	2	14		15	62	0.3	238
21/06/2015	09			3	0.1					60	1.8	82
21/06/2015	10			3	0.2	2	11		13	72	3.5	119
21/06/2015	11			4	0.2	3	18		21	75	3	118
21/06/2015	12			4	0.2	9	30		42	67	2.8	112
21/06/2015	13			4	0.2	2	21		24	71	3.5	106
21/06/2015	14			4	0.2	2	12		14	79	4.3	112
21/06/2015	15			4	0.2	2	10		12	83	6	116
21/06/2015	16			3	0.2	5	24		30	79	4.8	118
21/06/2015	17			3	0.1	2	12		13	90	3.8	117
21/06/2015	18			3	0.1	3	20		23	80	3.2	105
21/06/2015	19			3	0.1	3	21		26	76	1.9	78
21/06/2015	20			3	0.2	2	19		21	78	2.4	62
21/06/2015	21			3	0.1					82	2.2	57
21/06/2015	22			3	0.1	2	11		12	86	2.1	52
21/06/2015	23			3	0.1	2	10		11	84	1.1	52
22/06/2015	00			3	0.1	2	14		15	73	0.2	15
22/06/2015	01			3	0.1	2	15		16	70	0.2	6
22/06/2015	02			3	0.1	2	12		13	66	0.2	11
22/06/2015	03			3	0.1	2	15		16	56	0.1	259
22/06/2015	04			3	0.1	2	25		25	40	0.1	261
22/06/2015	05			3	0.1	2	30		31	29	0.1	118
22/06/2015	06			3	0.2	5	65		72	16	0.1	224
22/06/2015	07			3	0.2	6	62		71	30	0.3	223
22/06/2015	08			3	0.1	12	50		67	39	0.9	120
22/06/2015	09			3	0.1					45	1.9	84
22/06/2015	10			3	0.1	3	21		25	66	2.1	81
22/06/2015	11			3	0.1	2	21		24	73	2.1	89
22/06/2015	12			3	0.1	3	24		27	78	2.6	96
22/06/2015	13			3	0.2	2	12		13	87	3.2	85
22/06/2015	14			3	0.2	2	14		16	77	3.1	118
22/06/2015	15			3	0.2	2	15		17	73	3.2	112
22/06/2015	16			3	0.2	2	16		18	72	2.7	112
22/06/2015	17			3	0.2	2	24		25	66	1.6	76
22/06/2015	18			3	0.2	2	18		20	67	1.4	68
22/06/2015	19			3	0.2	2	21		23	63	0.8	49
22/06/2015	20			3	0.2	2	29		31	56	0.5	35
22/06/2015	21			3	0.1					50	0.5	1
22/06/2015	22			3	0.1	2	19		20	71	1.2	335
22/06/2015	23			3	0.1	2	9		10	96	1.3	328
23/06/2015	00			3	0.1	2	9		10	97	0.5	28
23/06/2015	01			3	0.1	2	13		15	82	1.2	241
23/06/2015	02			3	0.1	2	17		18	71	0.5	233
23/06/2015	03			3	0.1	2	22		24	55	0.9	242
23/06/2015	04			3	0.1	2	24		26	60	0.2	341
23/06/2015	05			3	0.1	2	33		35	49	0.2	338
23/06/2015	06			3	0.2	31	80		128	17	0.2	322
23/06/2015	07			3	0.2	24	78		115	22	0.6	318
23/06/2015	08			3	0.2	17	66		92	34	0.5	316
23/06/2015	09			3	0.2					58	0.5	326
23/06/2015	10			3	0.3	12	57		75	54	1.5	112
23/06/2015	11			4	0.3	20	80		111	39	3.2	112
23/06/2015	12			4	0.3	13	71		91	53	3.3	108
23/06/2015	13			4	0.3	2	36		38	87	2.9	116
23/06/2015	14			3	0.3	2	31		32	92	2.9	130
23/06/2015	15			3	0.3	2	35		36	82	2	121
23/06/2015	16			3	0.2	2	29		30	90	1.9	48
23/06/2015	17			3	0.2	2	42		43	73	1.1	199
23/06/2015	18			3	0.2	3	66		69	65	0.7	187
23/06/2015	19			3	0.2	2	68		70	64	1.1	336
23/06/2015	20			3	0.2	2	45		46	70	0.8	342
23/06/2015	21			3	0.2					54	0.8	68
23/06/2015	22			3	0.2	3	33		38	55	0.6	43
23/06/2015	23			3	0.2	3	32		36	63	0.6	34
24/06/2015	00			3	0.2	3	29		33	60	1.3	45
24/06/2015	01			3	0.2	3	11		15	89	2.7	54
24/06/2015	02			3	0.1	3	14		18	76	1	34
24/06/2015	03			3	0.1	3	17		22	68	0.1	354
24/06/2015	04			3	0.1	3	17		22	58	0.2	336
24/06/2015	05			3	0.1	3	25		29	48	0.2	321
24/06/2015	06			3	0.2	8	47		59	27	0.1	339
24/06/2015	07			3	0.2	18	57		85	25	0.4	16
24/06/2015	08			3	0.1	6	32		42	57	1.6	51
24/06/2015	09			3	0.1					73	2.7	61
24/06/2015	10			3	0.2	3	12		16	83	3.7	55
24/06/2015	11			4	0.2	2	8		9	86	3.9	74
24/06/2015	12			4	0.2	2	6		7	83	4	70
24/06/2015	13			6	0.3	2	4		6	84	5	84
24/06/2015	14			7	0.3	2	4		6	87	4.7	83
24/06/2015	15			6	0.3	2	5		7	86	4.7	94
24/06/2015	16			6	0.3	2	5		7	84	3.9	90
24/06/2015	17			4	0.2	2	5		7	82	3.2	81
24/06/2015	18			3	0.2	2	6		9	78	2.5	82
24/06/2015	19			3	0.2	2	21		22	67	2.2	106
24/06/2015	20			3	0.2	2	16		18	70	0.8	138
24/06/2015	21			3	0.1					73	0.2	171
24/06/2015	22			3	0.1	2	32		35	61	0.1	181
24/06/2015	23			3	0.1	2	30		32	64	0.1	221
25/06/2015	00			3	0.1	2	14		15	73	0.2	36
25/06/2015	01			3	0.1	2	10		12	71	0.3	55
25/06/2015	02			3	0.2	2	13		14	69	0.2	157
25/06/2015	03			3	0.2	2	19		21	59	0.1	225
25/06/2015	04			3	0.2	2	19		20	55	0.1	240
25/06/2015	05			3	0.2	2	35		37	26	0.1	354
25/06/2015	06			3	0.2	3	39		43	31	0.1	41
25/06/2015	07			3	0.2	11	45		62	26	0.4	213
25/06/2015	08			3	0.2	14	52		73	30	0.7	227
25/06/2015	09			3	0.1					69	0.8	219
25/06/2015	10			3	0.1	3	29		34	78	2.2	109
25/06/2015	11			3	0.1	3	23		27	78	2.1	107
25/06/2015	12			3	0.1	3	21		24	79	3	106
25/06/2015	13			4	0.1	2	19		21	78	3.6	115
25/06/2015	14			4	0.2	2	10		10	86	4.2	117
25/06/2015	15			4	0.1	3	20		23	80	4	113
25/06/2015	16			3	0.1	3	27		31	75	4.3	121
25/06/2015	17			3	0.1	4	41		48	70	3.5	122
25/06/2015	18			3	0.1	2	25		28	76	2.9	119
25/06/2015	19			3	0.1	2	36		40	64	1.7	116
25/06/2015	20			3	0.1	2	28		30	71	1.2	67
25/06/2015	21			3	0.1					79	1	62
25/06/2015	22			3	0.1	4	11		16	78	0.8	48
25/06/2015	23			3	0.1	2	13		16	72	0.5	37
26/06/2015	00			3	0.1	3	19		23	63	0.4	27
26/06/2015	01			3	0.1	3	16		21	66	0.4	26
26/06/2015	02			3	0.1	2	15		18	61	0.2	325
26/06/2015	03			3	0.1	2	32		35	30	0.2	238
26/06/2015	04			3	0.1	2	36		39	23	0.5	230
26/06/2015	05			3	0.1	3	46		50	20	0.4	235
26/06/2015	06			3	0.1	12	61		79	16	0.4	246
26/06/2015	07			3	0.1	26	73		113	17	0.8	222
26/06/2015	08			3	0.1	11	53		70	45	1.3	220
26/06/2015	09			3	0.1					67	1.4	218
26/06/2015	10			3	0.1	4	22		28	93	1.1	200
26/06/2015	11			3	0.1	4	26		31	87	1.3	139
26/06/2015	12			3	0.1	3	25		30	85	2.7	115
26/06/2015	13			3	0.1	11	59		76	64	4	113
26/06/2015	14			3	0.1	2	15		18	98	3.1	125
26/06/2015	15			3	0.1	2	18		21	92	2.6	107
26/06/2015	16			3	0.1	3	31		36	76	2.3	103
26/06/2015	17			3	0.1	8	54		67	61	1.9	99
26/06/2015	18			3	0.1	4	53		60	61	1.6	81
26/06/2015	19			3	0.1	2	32		34	82	2.4	46
26/06/2015	20			3	0.1	3	29		33	78	2.5	49
26/06/2015	21			3	0.1					72	2.8	49
26/06/2015	22			3	0.1	3	10		14	70	1.5	51
26/06/2015	23			3	0.1	2	10		13	68	0.7	38
27/06/2015	00			3	0.1	2	17		20	58	0.3	39
27/06/2015	01			3	0.1	2	29		31	42	0.2	161
27/06/2015	02			3	0.1	3	44		48	27	1.1	230
27/06/2015	03			3	0.1	3	50		55	18	0.3	211
27/06/2015	04			3	0.1	7	59		69	11	0.1	356
27/06/2015	05			3	0.1	6	43		52	28	0.1	27
27/06/2015	06			3	0.1	13	52		72	18	0.2	31
27/06/2015	07			3	0.1	8	30		43	37	0.7	62
27/06/2015	08			3	0.1	5	15		23	48	1.7	62
27/06/2015	09			3	0.1					58	1.8	71
27/06/2015	10			3	0.2	2	7		8	59	2.7	74
27/06/2015	11			4	0.3	2	6		7	63	2.9	76
27/06/2015	12			4	0.3	2	5		7	65	3.8	85
27/06/2015	13			4	0.3	2	4		6	67	4	85
27/06/2015	14			4	0.3	2	4		6	77	3.2	82
27/06/2015	15			5	0.3	2	10		11	88	3	68
27/06/2015	16			6	0.1	2	10		11	119	3	53
27/06/2015	17			5	0.1	2	13		13	109	3.9	48
27/06/2015	18			4	0.2	2	16		16	87	3.3	47
27/06/2015	19			3	0.1	2	19		20	85	2.7	49
27/06/2015	20			3	0.1	2	21		22	82	2.9	47
27/06/2015	21			3	0.1					83	2.6	47
27/06/2015	22			3	0.1	2	14		15	85	1.8	49
27/06/2015	23			3	0.1	2	21		22	77	0.9	36
28/06/2015	00			3	0.1	2	49		50	43	0.2	356
28/06/2015	01			3	0.1	2	72		72	25	0.1	247
28/06/2015	02			3	0.1	2	69		70	24	0.2	290
28/06/2015	03			3	0.1	3	78		82	7	0.2	64
28/06/2015	04			3	0.1	4	72		78	5	0.2	45
28/06/2015	05			3	0.1	7	65		76	9	0.3	42
28/06/2015	06			3	0.1	2	27		30	44	1.1	49
28/06/2015	07			3	0.1	2	17		19	59	1.9	47
28/06/2015	08			3	0.1	2	9		9	66	2.2	50
28/06/2015	09			3	0.1	2	7		8	73	2.7	56
28/06/2015	10			3	0.1	2	6		8	70	2.3	64
28/06/2015	11			4	0.1	2	6		7	75	2.9	72
28/06/2015	12			4	0.2	2	6		7	75	3.7	80
28/06/2015	13			4	0.2	2	11		12	68	3.3	83
28/06/2015	14			4	0.3	2	7		8	72	3.2	83
28/06/2015	15			4	0.3	2	5		7	74	3.7	81
28/06/2015	16			4	0.3	2	5		6	71	3.1	69
28/06/2015	17			4	0.3	2	5		6	75	3.4	68
28/06/2015	18			3	0.1	2	12		13	73	3.2	53
28/06/2015	19			3	0.1	2	12		15	70	2.7	55
28/06/2015	20			3	0.2	3	14		17	66	2.3	54
28/06/2015	21			3	0.1	2	10		12	67	1.6	51
28/06/2015	22			3	0.1	2	6		9	70	1.5	47
28/06/2015	23			3	0.1	2	16		19	57	0.5	40
29/06/2015	00			3	0.1	3	16		20	56	0.6	34
29/06/2015	01			3	0.1	3	13		17	58	0.7	38
29/06/2015	02			3	0.1	3	8		12	60	0.5	40
29/06/2015	03			3	0.1	3	12		16	55	0.7	41
29/06/2015	04			3	0.1	3	13		17	53	0.5	40
29/06/2015	05			3	0.1	3	17		21	49	0.4	33
29/06/2015	06			3	0.1	4	26		32	42	0.5	37
29/06/2015	07			3	0.1	6	36		45	38	0.6	40
29/06/2015	08			3	0.1	5	28		36	46	1	50
29/06/2015	09			3	0.1					61	2.2	76
29/06/2015	10			3	0.2	2	7		9	67	2.8	90
29/06/2015	11			3	0.2	2	11		13	65	2.8	85
29/06/2015	12			3	0.2	3	16		20	60	3	77
29/06/2015	13			3	0.2	2	9		10	68	3.8	82
29/06/2015	14			3	0.2	2	6		7	63	4.1	81
29/06/2015	15			3	0.2	2	6		8	63	3.9	84
29/06/2015	16			3	0.2	2	6		8	69	4.4	88
29/06/2015	17			3	0.2	2	9		9	77	3.3	78
29/06/2015	18			3	0.1	2	8		9	80	3.3	74
29/06/2015	19			3	0.1	2	14		16	80	2.2	55
29/06/2015	20			3	0.1	2	12		15	77	1.7	62
29/06/2015	21			3	0.1					84	0.7	69
29/06/2015	22			3	0.1	2	14		17	78	0.5	49
29/06/2015	23			3	0.1	2	21		23	63	0.2	35
30/06/2015	00			3	0.1	2	23		25	64	0.1	21
30/06/2015	01			3	0.1	2	21		23	69	0.1	17
30/06/2015	02			3	0.1	2	20		22	63	0.1	56
30/06/2015	03			3	0.1	2	29		31	45	0.1	360
30/06/2015	04			3	0.1	2	23		26	48	0.1	11
30/06/2015	05			3	0.1	2	49		52	20	0.1	328
30/06/2015	06			3	0.1	17	73		98	11	0.1	23
30/06/2015	07			3	0.1	47	89		161	12	0.2	248
30/06/2015	08			3	0.1	12	67		85	38	0.4	261
30/06/2015	09			3	0.1					55	0.4	314
30/06/2015	10			3	0.2	20	71		102	38	2	102
30/06/2015	11			3	0.2	17	64		90	49	2.2	112
30/06/2015	12			3	0.2	7	34		45	72	2.3	107
30/06/2015	13			3	0.2	5	28		35	93	3.6	111
30/06/2015	14			3	0.2	4	16		22	92	3.3	102
30/06/2015	15			3	0.2	4	12		17	90	2.8	77
30/06/2015	16			3	0.3	3	6		10	79	2.9	72
30/06/2015	17			3	0.3	3	7		11	67	2.5	64
30/06/2015	18			3	0.2	4	8		13	76	2.5	60
30/06/2015	19			3	0.2	3	12		17	74	2.3	54
30/06/2015	20			3	0.2	3	13		17	76	2	53
30/06/2015	21			3	0.2					80	1.5	54
30/06/2015	22			3	0.2	2	10		15	83	0.9	60
30/06/2015	23			3	0.2	2	8		11	78	0.5	47
01/07/2015	00			3	0.2	2	14		17	63	0.2	37
01/07/2015	01			3	0.2	2	17		20	57	0.2	25
01/07/2015	02			3	0.2	4	18		24	53	0.2	360
01/07/2015	03			3	0.2	4	43		48	18	0.1	235
01/07/2015	04			3	0.1	5	30		37	37	0.1	276
01/07/2015	05			3	0.1	5	38		46	24	0.2	12
01/07/2015	06			3	0.2	26	57		96	8	0.2	80
01/07/2015	07			3	0.2	33	65		116	20	0.4	50
01/07/2015	08			3	0.2	11	43		58	40	0.9	44
01/07/2015	09			3	0.2	6	23		33	51	2.2	59
01/07/2015	10			3	0.3	2	14		16	55	2.3	59
01/07/2015	11			4	0.3	2	11		12	54	3.3	67
01/07/2015	12			4	0.3	2	10		11	53	4.2	81
01/07/2015	13			4	0.3	2	6		7	56	4.2	81
01/07/2015	14			5	0.3	2	5		6	58	3.9	83
01/07/2015	15			5	0.3	2	4		6	65	3.5	87
01/07/2015	16			5	0.3	2	6		8	59	2.3	77
01/07/2015	17			5	0.3	2	8		9	64	2.3	69
01/07/2015	18			3	0.3	2	12		14	64	2.2	59
01/07/2015	19			3	0.3	2	12		14	51	1.8	62
01/07/2015	20			3	0.3	2	14		15	42	1.7	55
01/07/2015	21			3	0.1					47	1.6	56
